<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
01/12/22,07:00:00,1.0426000,1.0432900,1.0420500,1.0431700,75689
01/12/22,08:00:00,1.0431400,1.0442500,1.0423600,1.0438000,59082
01/12/22,09:00:00,1.0439200,1.0451400,1.0435500,1.0445300,97063
01/12/22,10:00:00,1.0445800,1.0456600,1.0438200,1.0456000,88046
01/12/22,11:00:00,1.0455000,1.0463900,1.0392000,1.0402800,198407
01/12/22,12:00:00,1.0403400,1.0446500,1.0390600,1.0444100,227857
01/12/22,13:00:00,1.0443000,1.0447200,1.0424600,1.0440900,156300
01/12/22,14:00:00,1.0441300,1.0449800,1.0415600,1.0420000,133517
01/12/22,15:00:00,1.0420100,1.0440600,1.0415000,1.0437100,117579
01/12/22,16:00:00,1.0437400,1.0454800,1.0433600,1.0443000,134235
01/12/22,17:00:00,1.0444700,1.0513800,1.0432000,1.0489100,257712
01/12/22,18:00:00,1.0489400,1.0529100,1.0482600,1.0521200,240367
01/12/22,19:00:00,1.0521900,1.0534100,1.0469400,1.0486700,377249
01/12/22,20:00:00,1.0486800,1.0508800,1.0479500,1.0497100,217120
01/12/22,21:00:00,1.0496000,1.0512700,1.0467200,1.0507200,185744
01/12/22,22:00:00,1.0507400,1.0519300,1.0500300,1.0507800,144497
01/12/22,23:00:00,1.0507800,1.0520200,1.0494300,1.0518300,130698
02/12/22,00:00:00,1.0518500,1.0530300,1.0509500,1.0524100,106885
02/12/22,01:00:00,1.0523900,1.0529300,1.0519400,1.0525700,47883
02/12/22,02:00:00,1.0525800,1.0525800,1.0515600,1.0520200,27133
02/12/22,03:00:00,1.0521600,1.0539600,1.0518000,1.0528000,53515
02/12/22,04:00:00,1.0527500,1.0528000,1.0504700,1.0510100,70470
02/12/22,05:00:00,1.0509300,1.0517300,1.0504000,1.0513100,77039
02/12/22,06:00:00,1.0513500,1.0516900,1.0503000,1.0511500,89112
02/12/22,07:00:00,1.0511700,1.0526400,1.0508000,1.0524300,62280
02/12/22,08:00:00,1.0524200,1.0526000,1.0515000,1.0523300,52373
02/12/22,09:00:00,1.0522500,1.0528600,1.0516000,1.0523100,70382
02/12/22,10:00:00,1.0522800,1.0535900,1.0521000,1.0527600,83220
02/12/22,11:00:00,1.0527100,1.0542500,1.0522000,1.0529400,150823
02/12/22,12:00:00,1.0529000,1.0545000,1.0512000,1.0535600,186216
02/12/22,13:00:00,1.0534000,1.0540400,1.0514600,1.0529500,161505
02/12/22,14:00:00,1.0529600,1.0530400,1.0514000,1.0528000,112949
02/12/22,15:00:00,1.0528000,1.0539400,1.0521000,1.0537100,92326
02/12/22,16:00:00,1.0537400,1.0544700,1.0525000,1.0537700,114243
02/12/22,17:00:00,1.0536900,1.0541100,1.0427000,1.0461500,372950
02/12/22,18:00:00,1.0461900,1.0491000,1.0444000,1.0471100,358626
02/12/22,19:00:00,1.0470200,1.0479700,1.0448000,1.0473100,256730
02/12/22,20:00:00,1.0472800,1.0526100,1.0464000,1.0519000,209527
02/12/22,21:00:00,1.0519700,1.0534100,1.0513000,1.0525200,145666
02/12/22,22:00:00,1.0525500,1.0533000,1.0516000,1.0519100,88432
02/12/22,23:00:00,1.0519100,1.0536800,1.0509000,1.0535900,84882
03/12/22,00:00:00,1.0535900,1.0540300,1.0529000,1.0533200,106180
03/12/22,01:00:00,1.0532400,1.0542500,1.0531000,1.0531500,47963
04/12/22,22:00:00,1.0520300,1.0520400,1.0516900,1.0516900,12
04/12/22,23:00:00,1.0514000,1.0532700,1.0514000,1.0526000,29
05/12/22,00:00:00,1.0526500,1.0533000,1.0524100,1.0527100,93
05/12/22,01:00:00,1.0526800,1.0530000,1.0524000,1.0530000,48
05/12/22,02:00:00,1.0530000,1.0543200,1.0530000,1.0539100,19605
05/12/22,03:00:00,1.0539800,1.0544000,1.0529000,1.0542700,58260
05/12/22,04:00:00,1.0542000,1.0548000,1.0538000,1.0542700,76811
05/12/22,05:00:00,1.0541900,1.0574300,1.0540000,1.0567300,101489
05/12/22,06:00:00,1.0567700,1.0572200,1.0555000,1.0569600,78239
05/12/22,07:00:00,1.0570000,1.0583000,1.0565000,1.0579600,68924
05/12/22,08:00:00,1.0580000,1.0583400,1.0574000,1.0580000,48641
05/12/22,09:00:00,1.0581000,1.0585000,1.0573000,1.0582300,62500
05/12/22,10:00:00,1.0582600,1.0583100,1.0567000,1.0568700,82380
05/12/22,11:00:00,1.0569000,1.0571400,1.0529000,1.0538200,131566
05/12/22,12:00:00,1.0538700,1.0554700,1.0532000,1.0554200,174547
05/12/22,13:00:00,1.0553500,1.0565400,1.0546000,1.0559200,140089
05/12/22,14:00:00,1.0558400,1.0559700,1.0515000,1.0536000,130243
05/12/22,15:00:00,1.0535900,1.0577000,1.0528000,1.0564000,111098
05/12/22,16:00:00,1.0564000,1.0595100,1.0558000,1.0589100,127820
05/12/22,17:00:00,1.0589900,1.0594100,1.0562000,1.0564900,181068
05/12/22,18:00:00,1.0565400,1.0568500,1.0547000,1.0549600,166665
05/12/22,19:00:00,1.0549500,1.0550000,1.0502000,1.0524800,299184
05/12/22,20:00:00,1.0524400,1.0538100,1.0489000,1.0492400,174139
05/12/22,21:00:00,1.0492800,1.0515900,1.0488000,1.0494600,136387
05/12/22,22:00:00,1.0495100,1.0506200,1.0492000,1.0497300,79802
05/12/22,23:00:00,1.0497200,1.0499100,1.0480000,1.0492600,84533
06/12/22,00:00:00,1.0491800,1.0497400,1.0478000,1.0485000,92097
06/12/22,01:00:00,1.0485200,1.0494600,1.0482000,1.0487700,38004
06/12/22,02:00:00,1.0490200,1.0495300,1.0486100,1.0493300,13921
06/12/22,03:00:00,1.0493700,1.0498700,1.0491000,1.0495600,37234
06/12/22,04:00:00,1.0496400,1.0511300,1.0493000,1.0510100,61616
06/12/22,05:00:00,1.0510200,1.0519000,1.0502000,1.0509700,94552
06/12/22,06:00:00,1.0510300,1.0515200,1.0489000,1.0497500,102983
06/12/22,07:00:00,1.0497400,1.0509700,1.0486000,1.0492600,84939
06/12/22,08:00:00,1.0491800,1.0499100,1.0488000,1.0490300,65858
06/12/22,09:00:00,1.0490700,1.0495100,1.0481000,1.0493100,85186
06/12/22,10:00:00,1.0493900,1.0495500,1.0474000,1.0483500,95983
06/12/22,11:00:00,1.0484200,1.0498000,1.0475000,1.0490400,135453
06/12/22,12:00:00,1.0490300,1.0509500,1.0480000,1.0490200,174791
06/12/22,13:00:00,1.0490500,1.0502700,1.0477000,1.0494100,138128
06/12/22,14:00:00,1.0493800,1.0508600,1.0490000,1.0501600,114716
06/12/22,15:00:00,1.0501500,1.0522700,1.0493000,1.0516400,119056
06/12/22,16:00:00,1.0516400,1.0532900,1.0512000,1.0525000,118944
06/12/22,17:00:00,1.0524700,1.0526500,1.0502000,1.0513300,136077
06/12/22,18:00:00,1.0512800,1.0519100,1.0496000,1.0500900,175987
06/12/22,19:00:00,1.0500700,1.0509700,1.0484000,1.0497900,225241
06/12/22,20:00:00,1.0498500,1.0528900,1.0494000,1.0495600,184715
06/12/22,21:00:00,1.0495200,1.0497600,1.0478000,1.0481900,117303
06/12/22,22:00:00,1.0481800,1.0482600,1.0461000,1.0463700,93744
06/12/22,23:00:00,1.0463800,1.0469100,1.0457000,1.0463200,90985
07/12/22,00:00:00,1.0462800,1.0472000,1.0459000,1.0469400,53036
07/12/22,01:00:00,1.0469400,1.0470500,1.0460300,1.0465000,27671
07/12/22,02:00:00,1.0466000,1.0469900,1.0463200,1.0465100,22098
07/12/22,03:00:00,1.0465400,1.0470000,1.0462000,1.0467000,31676
07/12/22,04:00:00,1.0467300,1.0468200,1.0455000,1.0461500,53287
07/12/22,05:00:00,1.0461100,1.0474100,1.0453000,1.0472600,78184
07/12/22,06:00:00,1.0472600,1.0476500,1.0463000,1.0465500,81523
07/12/22,07:00:00,1.0465800,1.0467800,1.0456000,1.0466300,56912
07/12/22,08:00:00,1.0467100,1.0468200,1.0457000,1.0463500,45048
07/12/22,09:00:00,1.0463300,1.0471100,1.0460000,1.0466100,68464
07/12/22,10:00:00,1.0466500,1.0468200,1.0446000,1.0448900,94084
07/12/22,11:00:00,1.0448600,1.0467200,1.0441000,1.0459600,142800
07/12/22,12:00:00,1.0459200,1.0480300,1.0448000,1.0477800,174377
07/12/22,13:00:00,1.0477500,1.0484300,1.0464000,1.0475400,137408
07/12/22,14:00:00,1.0475100,1.0506900,1.0471000,1.0499700,136802
07/12/22,15:00:00,1.0499300,1.0504900,1.0487000,1.0488800,108825
07/12/22,16:00:00,1.0489000,1.0539300,1.0485000,1.0535000,125540
07/12/22,17:00:00,1.0536500,1.0547300,1.0519000,1.0542100,198996
07/12/22,18:00:00,1.0542100,1.0549800,1.0514000,1.0517300,219846
07/12/22,19:00:00,1.0517100,1.0529200,1.0494000,1.0503900,331310
07/12/22,20:00:00,1.0504000,1.0510600,1.0486000,1.0503800,165623
07/12/22,21:00:00,1.0503800,1.0522100,1.0497000,1.0517200,120528
07/12/22,22:00:00,1.0517900,1.0528600,1.0508000,1.0510100,102370
07/12/22,23:00:00,1.0510100,1.0520100,1.0504000,1.0514100,91978
08/12/22,00:00:00,1.0513000,1.0516900,1.0501000,1.0509000,88206
08/12/22,01:00:00,1.0509000,1.0512500,1.0502000,1.0502900,32919
08/12/22,02:00:00,1.0504800,1.0511800,1.0501900,1.0508400,35669
08/12/22,03:00:00,1.0507600,1.0515200,1.0505800,1.0511100,32087
08/12/22,04:00:00,1.0511900,1.0515200,1.0500000,1.0502000,56491
08/12/22,05:00:00,1.0501000,1.0504500,1.0493000,1.0501400,96227
08/12/22,06:00:00,1.0501700,1.0507500,1.0493000,1.0494000,72880
08/12/22,07:00:00,1.0495500,1.0505000,1.0492000,1.0503200,67406
08/12/22,08:00:00,1.0503600,1.0504500,1.0493000,1.0500600,64488
08/12/22,09:00:00,1.0501100,1.0506000,1.0492000,1.0503300,68951
08/12/22,10:00:00,1.0503300,1.0518700,1.0501000,1.0513300,71690
08/12/22,11:00:00,1.0513500,1.0531100,1.0508000,1.0525000,120603
08/12/22,12:00:00,1.0525400,1.0527400,1.0510000,1.0526600,139616
08/12/22,13:00:00,1.0526500,1.0526800,1.0488000,1.0493700,124800
08/12/22,14:00:00,1.0494300,1.0513600,1.0489000,1.0512400,110896
08/12/22,15:00:00,1.0512300,1.0514200,1.0491000,1.0507800,99730
08/12/22,16:00:00,1.0507500,1.0524300,1.0504000,1.0517800,124229
08/12/22,17:00:00,1.0518300,1.0532200,1.0509000,1.0520000,184146
08/12/22,18:00:00,1.0520400,1.0540300,1.0516000,1.0538000,234252
08/12/22,19:00:00,1.0538700,1.0549200,1.0533000,1.0544300,174210
08/12/22,20:00:00,1.0544300,1.0564900,1.0533000,1.0550000,146376
08/12/22,21:00:00,1.0551400,1.0556200,1.0537000,1.0543600,98217
08/12/22,22:00:00,1.0543600,1.0561800,1.0537000,1.0557500,92309
08/12/22,23:00:00,1.0557500,1.0563600,1.0544000,1.0559700,111483
09/12/22,00:00:00,1.0559300,1.0561000,1.0551000,1.0555300,77894
09/12/22,01:00:00,1.0555500,1.0559100,1.0552000,1.0554000,30954
09/12/22,02:00:00,1.0554200,1.0558400,1.0551400,1.0554000,33595
09/12/22,03:00:00,1.0554900,1.0563600,1.0553000,1.0555100,40873
09/12/22,04:00:00,1.0555100,1.0560300,1.0550000,1.0559200,42282
09/12/22,05:00:00,1.0560100,1.0585500,1.0557000,1.0578400,102185
09/12/22,06:00:00,1.0579200,1.0580700,1.0564000,1.0573300,79085
09/12/22,07:00:00,1.0573600,1.0584200,1.0572000,1.0579800,72285
09/12/22,08:00:00,1.0580500,1.0582800,1.0574000,1.0576000,52376
09/12/22,09:00:00,1.0576000,1.0586700,1.0573000,1.0576200,62823
09/12/22,10:00:00,1.0576800,1.0578800,1.0569000,1.0574800,67474
09/12/22,11:00:00,1.0575900,1.0588200,1.0565000,1.0567600,117092
09/12/22,12:00:00,1.0567600,1.0576900,1.0559000,1.0560700,124767
09/12/22,13:00:00,1.0560700,1.0566100,1.0545000,1.0557100,109821
09/12/22,14:00:00,1.0556900,1.0568700,1.0551000,1.0558600,87298
09/12/22,15:00:00,1.0557800,1.0564400,1.0549000,1.0553400,103003
09/12/22,16:00:00,1.0553400,1.0566500,1.0548000,1.0555200,111351
09/12/22,17:00:00,1.0555900,1.0566200,1.0500000,1.0538600,267218
09/12/22,18:00:00,1.0537800,1.0550200,1.0523000,1.0534100,214019
09/12/22,19:00:00,1.0534500,1.0558500,1.0517000,1.0540400,244815
09/12/22,20:00:00,1.0540600,1.0554100,1.0533000,1.0549000,133040
09/12/22,21:00:00,1.0549200,1.0550400,1.0530000,1.0545100,95970
09/12/22,22:00:00,1.0545500,1.0556000,1.0538000,1.0549100,78154
09/12/22,23:00:00,1.0549400,1.0552300,1.0542000,1.0546600,74718
10/12/22,00:00:00,1.0546700,1.0547900,1.0528000,1.0530400,81796
10/12/22,01:00:00,1.0530000,1.0535400,1.0527000,1.0532900,37536
10/12/22,02:00:00,1.0530000,1.0530000,1.0530000,1.0530000,1
11/12/22,22:00:00,1.0531000,1.0531000,1.0525000,1.0525000,22
11/12/22,23:00:00,1.0525000,1.0531000,1.0525000,1.0530000,76
12/12/22,01:00:00,1.0530000,1.0537000,1.0527000,1.0527000,43
12/12/22,02:00:00,1.0528100,1.0539000,1.0527000,1.0532700,9169
12/12/22,03:00:00,1.0533200,1.0536200,1.0516000,1.0520300,36988
12/12/22,04:00:00,1.0520800,1.0523300,1.0508000,1.0513200,77277
12/12/22,05:00:00,1.0513100,1.0518100,1.0504000,1.0512100,102562
12/12/22,06:00:00,1.0512100,1.0520300,1.0504000,1.0512900,73577
12/12/22,07:00:00,1.0513200,1.0517000,1.0510000,1.0514700,50334
12/12/22,08:00:00,1.0514900,1.0520000,1.0512000,1.0515900,24362
12/12/22,09:00:00,1.0515900,1.0517000,1.0507000,1.0516200,37789
12/12/22,10:00:00,1.0516000,1.0528000,1.0507000,1.0522600,49031
12/12/22,11:00:00,1.0522500,1.0536800,1.0513000,1.0526200,84334
12/12/22,12:00:00,1.0525800,1.0551400,1.0519000,1.0545200,87161
12/12/22,13:00:00,1.0545100,1.0564800,1.0542000,1.0558900,80715
12/12/22,14:00:00,1.0558900,1.0566800,1.0553000,1.0564400,55569
12/12/22,15:00:00,1.0564200,1.0574200,1.0557000,1.0565500,61014
12/12/22,16:00:00,1.0565300,1.0574400,1.0552000,1.0555500,62698
12/12/22,17:00:00,1.0555600,1.0577500,1.0552000,1.0571200,72065
12/12/22,18:00:00,1.0571200,1.0576600,1.0548000,1.0555700,95941
12/12/22,19:00:00,1.0555400,1.0580200,1.0519000,1.0523400,122721
12/12/22,20:00:00,1.0523300,1.0549600,1.0516000,1.0543900,100215
12/12/22,21:00:00,1.0544000,1.0548500,1.0527000,1.0534200,62251
12/12/22,22:00:00,1.0534000,1.0535400,1.0514000,1.0522400,74996
12/12/22,23:00:00,1.0522300,1.0526200,1.0509000,1.0522400,53865
13/12/22,00:00:00,1.0521900,1.0538100,1.0519000,1.0535700,70672
13/12/22,01:00:00,1.0535800,1.0539100,1.0532000,1.0536700,29157
13/12/22,02:00:00,1.0535500,1.0537300,1.0529100,1.0535500,20808
13/12/22,03:00:00,1.0535400,1.0542200,1.0534000,1.0541200,24853
13/12/22,04:00:00,1.0540400,1.0547700,1.0535000,1.0544400,52633
13/12/22,05:00:00,1.0544500,1.0549400,1.0539000,1.0546500,85314
13/12/22,06:00:00,1.0546100,1.0554200,1.0543000,1.0546200,64332
13/12/22,07:00:00,1.0546400,1.0548200,1.0532000,1.0534300,63137
13/12/22,08:00:00,1.0534300,1.0541500,1.0530000,1.0541000,50417
13/12/22,09:00:00,1.0540900,1.0551800,1.0535000,1.0549000,65880
13/12/22,10:00:00,1.0549000,1.0554900,1.0544000,1.0546800,71069
13/12/22,11:00:00,1.0546700,1.0560400,1.0544000,1.0551200,121092
13/12/22,12:00:00,1.0550000,1.0560900,1.0529000,1.0547600,142457
13/12/22,13:00:00,1.0547300,1.0547700,1.0530000,1.0542800,120628
13/12/22,14:00:00,1.0542900,1.0543500,1.0526000,1.0535100,107306
13/12/22,15:00:00,1.0535100,1.0546400,1.0531000,1.0535400,93368
13/12/22,16:00:00,1.0535300,1.0552400,1.0531000,1.0548400,119240
13/12/22,17:00:00,1.0548100,1.0662200,1.0538000,1.0645600,383133
13/12/22,18:00:00,1.0646400,1.0673300,1.0629000,1.0644900,326255
13/12/22,19:00:00,1.0644300,1.0650500,1.0619000,1.0636100,319100
13/12/22,20:00:00,1.0635500,1.0658800,1.0623000,1.0628600,209782
13/12/22,21:00:00,1.0629200,1.0638200,1.0609000,1.0614000,199969
13/12/22,22:00:00,1.0614000,1.0627900,1.0608300,1.0620300,150713
13/12/22,23:00:00,1.0619900,1.0641100,1.0616000,1.0635600,122194
14/12/22,00:00:00,1.0635900,1.0638300,1.0624000,1.0626600,116807
14/12/22,01:00:00,1.0626600,1.0633200,1.0625000,1.0632400,38880
14/12/22,02:00:00,1.0631700,1.0634000,1.0626200,1.0633000,22687
14/12/22,03:00:00,1.0632000,1.0636200,1.0619000,1.0624100,48700
14/12/22,04:00:00,1.0623900,1.0638200,1.0621000,1.0635600,76984
14/12/22,05:00:00,1.0636000,1.0639100,1.0629000,1.0634300,95271
14/12/22,06:00:00,1.0634200,1.0638700,1.0625000,1.0627700,71284
14/12/22,07:00:00,1.0627800,1.0629300,1.0622000,1.0626000,43756
14/12/22,08:00:00,1.0625400,1.0626900,1.0618000,1.0624000,43868
14/12/22,09:00:00,1.0623200,1.0630500,1.0621000,1.0625900,55214
14/12/22,10:00:00,1.0625600,1.0640600,1.0624000,1.0637200,96184
14/12/22,11:00:00,1.0637300,1.0642400,1.0618000,1.0629600,136663
14/12/22,12:00:00,1.0629300,1.0644600,1.0618000,1.0641300,124745
14/12/22,13:00:00,1.0641200,1.0665000,1.0637000,1.0661800,147019
14/12/22,14:00:00,1.0662200,1.0672000,1.0652000,1.0669000,154514
14/12/22,15:00:00,1.0669300,1.0670900,1.0643000,1.0651600,120760
14/12/22,16:00:00,1.0651000,1.0652200,1.0637000,1.0645200,112049
14/12/22,17:00:00,1.0644900,1.0653300,1.0634000,1.0645800,146493
14/12/22,18:00:00,1.0646300,1.0651700,1.0630000,1.0642400,182730
14/12/22,19:00:00,1.0642400,1.0661600,1.0639000,1.0646800,175300
14/12/22,20:00:00,1.0646100,1.0661000,1.0640000,1.0653800,148877
14/12/22,21:00:00,1.0653200,1.0667600,1.0648000,1.0650500,117360
14/12/22,22:00:00,1.0651100,1.0684800,1.0649000,1.0677800,111764
14/12/22,23:00:00,1.0677400,1.0678700,1.0617500,1.0663100,637410
15/12/22,00:00:00,1.0663100,1.0695300,1.0660000,1.0679200,359833
15/12/22,01:00:00,1.0679100,1.0687200,1.0674000,1.0681500,47159
15/12/22,02:00:00,1.0681200,1.0683300,1.0678000,1.0680100,6690
15/12/22,03:00:00,1.0680000,1.0681700,1.0669300,1.0675700,43282
15/12/22,04:00:00,1.0675900,1.0682700,1.0665000,1.0678500,59673
15/12/22,05:00:00,1.0678400,1.0680200,1.0658000,1.0662500,89425
15/12/22,06:00:00,1.0662500,1.0665300,1.0652000,1.0657900,71608
15/12/22,07:00:00,1.0657500,1.0659900,1.0652000,1.0654800,54498
15/12/22,08:00:00,1.0653900,1.0655200,1.0645000,1.0646000,52606
15/12/22,09:00:00,1.0647700,1.0659200,1.0644000,1.0657700,71093
15/12/22,10:00:00,1.0658400,1.0660900,1.0652000,1.0654700,78073
15/12/22,11:00:00,1.0654300,1.0656800,1.0639000,1.0641000,111909
15/12/22,12:00:00,1.0640800,1.0646800,1.0618000,1.0621500,180916
15/12/22,13:00:00,1.0621500,1.0623000,1.0604000,1.0621500,156061
15/12/22,14:00:00,1.0621700,1.0627600,1.0614000,1.0615700,117419
15/12/22,15:00:00,1.0615500,1.0624500,1.0605000,1.0624100,108455
15/12/22,16:00:00,1.0623500,1.0628000,1.0612000,1.0622800,139729
15/12/22,17:00:00,1.0622200,1.0668300,1.0612000,1.0652500,278633
15/12/22,18:00:00,1.0651000,1.0736400,1.0647000,1.0698800,392950
15/12/22,19:00:00,1.0698000,1.0704800,1.0621000,1.0648200,350024
15/12/22,20:00:00,1.0647900,1.0656900,1.0627000,1.0636000,205301
15/12/22,21:00:00,1.0636500,1.0638500,1.0591000,1.0598600,185422
15/12/22,22:00:00,1.0599100,1.0623900,1.0591000,1.0622000,117636
15/12/22,23:00:00,1.0622000,1.0637200,1.0617000,1.0630000,104692
16/12/22,00:00:00,1.0630600,1.0638400,1.0619000,1.0624800,94488
16/12/22,01:00:00,1.0624800,1.0628000,1.0618000,1.0626900,36805
16/12/22,02:00:00,1.0625000,1.0630500,1.0619000,1.0630300,33158
16/12/22,03:00:00,1.0630000,1.0639000,1.0625000,1.0638700,30724
16/12/22,04:00:00,1.0638300,1.0643300,1.0633000,1.0640100,60560
16/12/22,05:00:00,1.0640400,1.0647200,1.0637000,1.0641700,115331
16/12/22,06:00:00,1.0641600,1.0662500,1.0639000,1.0651000,92966
16/12/22,07:00:00,1.0650900,1.0653600,1.0643000,1.0647400,62620
16/12/22,08:00:00,1.0647000,1.0651700,1.0642000,1.0646200,55784
16/12/22,09:00:00,1.0646200,1.0648000,1.0639000,1.0644800,66652
16/12/22,10:00:00,1.0645600,1.0660600,1.0641000,1.0656200,81772
16/12/22,11:00:00,1.0656300,1.0663300,1.0629000,1.0631200,135784
16/12/22,12:00:00,1.0630800,1.0660700,1.0623000,1.0654800,158091
16/12/22,13:00:00,1.0655200,1.0657400,1.0608000,1.0611300,148075
16/12/22,14:00:00,1.0610800,1.0628800,1.0607000,1.0623700,126830
16/12/22,15:00:00,1.0622800,1.0639600,1.0618000,1.0635300,111331
16/12/22,16:00:00,1.0635100,1.0638300,1.0615000,1.0621100,104801
16/12/22,17:00:00,1.0621800,1.0636000,1.0611000,1.0633000,140355
16/12/22,18:00:00,1.0633700,1.0648900,1.0615000,1.0643500,266322
16/12/22,19:00:00,1.0643600,1.0643800,1.0606000,1.0615900,244989
16/12/22,20:00:00,1.0616800,1.0625000,1.0596000,1.0609100,182709
16/12/22,21:00:00,1.0608700,1.0619500,1.0602000,1.0604900,133257
16/12/22,22:00:00,1.0604300,1.0617700,1.0601000,1.0614000,83279
16/12/22,23:00:00,1.0614200,1.0615700,1.0593000,1.0599300,77699
17/12/22,00:00:00,1.0599000,1.0606600,1.0590000,1.0592300,121863
17/12/22,01:00:00,1.0592000,1.0596600,1.0580500,1.0583900,51624
17/12/22,02:00:00,1.0584300,1.0584300,1.0584000,1.0584000,2
18/12/22,21:00:00,1.0583000,1.0583000,1.0582000,1.0582000,6
18/12/22,23:00:00,1.0599000,1.0599000,1.0586200,1.0587100,6
19/12/22,00:00:00,1.0588000,1.0588000,1.0586300,1.0588000,67
19/12/22,01:00:00,1.0587500,1.0592000,1.0586300,1.0589000,132
19/12/22,02:00:00,1.0588000,1.0596000,1.0584100,1.0591000,17408
19/12/22,03:00:00,1.0591500,1.0595000,1.0581000,1.0584000,41266
19/12/22,04:00:00,1.0584500,1.0599800,1.0580000,1.0599000,69768
19/12/22,05:00:00,1.0599300,1.0606500,1.0594000,1.0604000,68625
19/12/22,06:00:00,1.0604000,1.0613100,1.0600000,1.0608700,70712
19/12/22,07:00:00,1.0608800,1.0610200,1.0600000,1.0607700,46824
19/12/22,08:00:00,1.0608600,1.0611100,1.0604000,1.0606500,41839
19/12/22,09:00:00,1.0605700,1.0608000,1.0599000,1.0606700,44234
19/12/22,10:00:00,1.0607100,1.0634200,1.0602000,1.0629000,75625
19/12/22,11:00:00,1.0628700,1.0638000,1.0619000,1.0623700,94732
19/12/22,12:00:00,1.0623000,1.0647900,1.0622000,1.0640400,118923
19/12/22,13:00:00,1.0641800,1.0658000,1.0614000,1.0616700,130956
19/12/22,14:00:00,1.0617600,1.0635100,1.0611000,1.0619000,102776
19/12/22,15:00:00,1.0618400,1.0619600,1.0602000,1.0605400,96460
19/12/22,16:00:00,1.0606100,1.0615400,1.0601000,1.0606000,98800
19/12/22,17:00:00,1.0605700,1.0610300,1.0596000,1.0605900,115830
19/12/22,18:00:00,1.0605900,1.0613400,1.0597000,1.0603000,127554
19/12/22,19:00:00,1.0602700,1.0616000,1.0574000,1.0579500,147321
19/12/22,20:00:00,1.0579400,1.0628800,1.0578000,1.0623200,132937
19/12/22,21:00:00,1.0623200,1.0631000,1.0616000,1.0624100,96674
19/12/22,22:00:00,1.0624900,1.0626300,1.0611000,1.0613900,77064
19/12/22,23:00:00,1.0613200,1.0614400,1.0599000,1.0603900,85954
20/12/22,00:00:00,1.0604000,1.0609300,1.0599000,1.0603700,72868
20/12/22,01:00:00,1.0603800,1.0608800,1.0601000,1.0606000,20597
20/12/22,02:00:00,1.0606200,1.0608000,1.0602100,1.0607000,21296
20/12/22,03:00:00,1.0607500,1.0613000,1.0603000,1.0611700,35399
20/12/22,04:00:00,1.0612000,1.0612400,1.0596000,1.0599700,55643
20/12/22,05:00:00,1.0599800,1.0607400,1.0596000,1.0604900,69882
20/12/22,06:00:00,1.0605400,1.0615400,1.0601000,1.0613000,64810
20/12/22,07:00:00,1.0614100,1.0652000,1.0600000,1.0608100,282551
20/12/22,08:00:00,1.0607900,1.0615800,1.0602000,1.0607100,130007
20/12/22,09:00:00,1.0607100,1.0612100,1.0577000,1.0586100,113500
20/12/22,10:00:00,1.0586100,1.0602000,1.0581000,1.0593200,156338
20/12/22,11:00:00,1.0593100,1.0615600,1.0590000,1.0610400,178057
20/12/22,12:00:00,1.0611300,1.0634500,1.0602000,1.0633600,186950
